partner_id,partner_typ,anrede,titel,vorname,nachname,firmenname,rechtsform,uid_hrb_nummer,geburtsdatum,geschlecht,nationalitaet,zivilstand,beruf_code,beruf_text,beruf_selbstaendig,sprache,land_wohnsitz,kundensegment,kunde_seit,status,todesdatum,datenschutz_werbung_ok,datenschutz_ki_ok,herkunft,quellsystem_primaer,haushalt_id,ist_persona,erstellt_am,geaendert_am
PTR-00000623,NATUERLICH,Herr,,Noah,Keller,,,,1994-02-19,M,DE,LEDIG,B03,Lehrerin / Lehrer,False,de,CH,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000341,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000624,NATUERLICH,Herr,,Carlos,Fernandes,,,,1987-08-10,M,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,fr,CH,PRIVAT,2006-09-01,AKTIV,,true,false,pfefferminz,VERA,HH-000342,false,2006-09-01T09:00:00Z,2006-09-01T09:00:00Z
PTR-00000625,NATUERLICH,Frau,,Océane,Henchoz,,,,1983-01-17,W,CH,VERHEIRATET,B05,Verkäuferin / Verkäufer,False,fr,CH,PRIVAT,2016-04-01,INAKTIV,,false,true,pfefferminz,VERA,HH-000342,false,2016-04-01T09:00:00Z,2016-04-01T09:00:00Z
PTR-00000626,NATUERLICH,Frau,,Fabienne,Lehmann,,,,1980-01-23,W,DE,VERHEIRATET,B02,Informatikerin / Informatiker,False,de,CH,PRIVAT,2005-07-01,AKTIV,,false,false,pfefferminz,VERA,HH-000343,false,2005-07-01T09:00:00Z,2005-07-01T09:00:00Z
PTR-00000627,NATUERLICH,Herr,,Daniel,Köhler,,,,1998-11-06,M,DE,VERHEIRATET,B35,Verwaltungsangestellte / Verwaltungsangestellter,False,de,DE,PRIVAT,2023-09-01,AKTIV,,true,true,minzia,MINT,HH-000344,false,2023-09-01T09:00:00Z,2023-09-01T09:00:00Z
PTR-00000628,NATUERLICH,Frau,,Katharina,Möller,,,,1992-05-21,W,TR,VERHEIRATET,B08,Schreinerin / Schreiner,False,de,DE,PRIVAT,,AKTIV,,true,true,minzia,MINT,HH-000344,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000629,NATUERLICH,Frau,,Manuela,Seidel,,,,1990-03-12,W,DE,VERHEIRATET,B07,Sanitärinstallateurin / Sanitärinstallateur,False,de,DE,PRIVAT,2021-11-01,AKTIV,,true,false,minzia,MINT,HH-000345,false,2021-11-01T09:00:00Z,2021-11-01T09:00:00Z
PTR-00000630,NATUERLICH,Herr,,Sebastian,Wegner,,,,1963-06-16,M,DE,VERHEIRATET,B22,Studentin / Student,False,de,DE,PREMIUM,2014-06-01,AKTIV,,false,false,pfefferminz,HAPO,HH-000346,false,2014-06-01T09:00:00Z,2014-06-01T09:00:00Z
PTR-00000631,NATUERLICH,Herr,,Volker,Pape,,,,1966-07-06,M,DE,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,1999-08-01,INAKTIV,,false,false,pfefferminz,VERA,HH-000346,false,1999-08-01T09:00:00Z,1999-08-01T09:00:00Z
PTR-00000632,NATUERLICH,Frau,,Christina,Schreiber,,,,1978-02-03,W,DE,PARTNERSCHAFT,B03,Lehrerin / Lehrer,False,de,DE,PRIVAT,2005-11-01,AKTIV,,true,true,pfefferminz,HAPO,HH-000347,false,2005-11-01T09:00:00Z,2005-11-01T09:00:00Z
PTR-00000633,NATUERLICH,Herr,,Björn,Schreiber,,,,1974-02-05,M,DE,PARTNERSCHAFT,B10,Ingenieurin / Ingenieur,False,de,DE,PREMIUM,2015-10-01,AKTIV,,false,true,pfefferminz,VERA,HH-000347,false,2015-10-01T09:00:00Z,2015-10-01T09:00:00Z
PTR-00000634,NATUERLICH,Frau,,Hanna,Schreiber,,,,2007-01-01,W,GR,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,false,true,pfefferminz,HAPO,HH-000347,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000635,NATUERLICH,Herr,,Noah,Schreiber,,,,2006-04-13,M,PL,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,false,false,pfefferminz,HAPO,HH-000347,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000636,NATUERLICH,Frau,,Sabine,Schulze,,,,1959-10-21,W,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2022-06-01,AKTIV,,false,true,minzia,MINT,HH-000348,false,2022-06-01T09:00:00Z,2022-06-01T09:00:00Z
PTR-00000637,NATUERLICH,Frau,,Jessica,Schmid,,,,1980-10-16,W,DE,VERHEIRATET,B11,Ärztin / Arzt,False,de,DE,PRIVAT,2021-11-01,INAKTIV,,true,true,minzia,MINT,HH-000349,false,2021-11-01T09:00:00Z,2021-11-01T09:00:00Z
PTR-00000638,NATUERLICH,Herr,,Holger,Hoffmann,,,,1979-09-25,M,DE,VERHEIRATET,B28,Bankangestellte / Bankangestellter,False,de,DE,PRIVAT,,AKTIV,,false,false,minzia,MINT,HH-000349,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000639,NATUERLICH,Frau,,Nicole,Schmid,,,,2007-04-04,W,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,false,true,minzia,MINT,HH-000349,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000640,NATUERLICH,Herr,,Bruno,Marbach,,,,1959-12-09,M,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,2021-11-01,AKTIV,,false,true,minzia,MINT,HH-000350,false,2021-11-01T09:00:00Z,2021-11-01T09:00:00Z
PTR-00000641,NATUERLICH,Frau,,Verena,Marbach,,,,1961-12-17,W,CH,VERHEIRATET,B07,Sanitärinstallateurin / Sanitärinstallateur,False,de,CH,PRIVAT,,AKTIV,,false,true,minzia,MINT,HH-000350,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000642,NATUERLICH,Herr,,Dragan,Da Silva,,,,1950-07-10,M,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,1996-04-01,INAKTIV,,false,true,pfefferminz,VERA,HH-000351,false,1996-04-01T09:00:00Z,1996-04-01T09:00:00Z
PTR-00000643,NATUERLICH,Frau,,Jennifer,Schulze,,,,1986-07-14,W,IT,VERHEIRATET,B06,Elektroinstallateurin / Elektroinstallateur,False,de,DE,PRIVAT,2018-11-01,AKTIV,,true,false,pfefferminz,HAPO,HH-000352,false,2018-11-01T09:00:00Z,2018-11-01T09:00:00Z
PTR-00000644,NATUERLICH,Herr,,Lukas,Sommer,,,,1980-06-20,M,DE,VERHEIRATET,B22,Studentin / Student,False,de,DE,PREMIUM,2015-03-01,AKTIV,,true,false,pfefferminz,VERA,HH-000352,false,2015-03-01T09:00:00Z,2015-03-01T09:00:00Z
PTR-00000645,NATUERLICH,Frau,,Charlotte,Schulze,,,,2007-06-21,W,DE,LEDIG,B02,Informatikerin / Informatiker,False,de,DE,PRIVAT,,AKTIV,,false,true,pfefferminz,HAPO,HH-000352,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000646,NATUERLICH,Herr,,Paul,Schulze,,,,2007-09-23,M,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000352,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000647,NATUERLICH,Frau,,Lea,Rudolf,,,,2007-04-04,W,CH,LEDIG,B35,Verwaltungsangestellte / Verwaltungsangestellter,False,de,CH,PRIVAT,2025-05-01,AKTIV,,false,false,pfefferminz,MINT,HH-000353,false,2025-05-01T09:00:00Z,2025-05-01T09:00:00Z
PTR-00000648,NATUERLICH,Frau,,Anja,Wolf,,,,1972-07-06,W,DE,PARTNERSCHAFT,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2020-09-01,AKTIV,,false,true,pfefferminz,HAPO,HH-000354,false,2020-09-01T09:00:00Z,2020-09-01T09:00:00Z
PTR-00000649,NATUERLICH,Frau,,Susanne,Thomas,,,,1970-04-22,W,PL,PARTNERSCHAFT,B25,Mechanikerin / Mechaniker,False,de,DE,PRIVAT,2013-04-01,INAKTIV,,true,true,pfefferminz,VERA,HH-000354,false,2013-04-01T09:00:00Z,2013-04-01T09:00:00Z
PTR-00000650,NATUERLICH,Frau,,Annika,Mansour,,,,1981-11-27,W,DE,LEDIG,B25,Mechanikerin / Mechaniker,False,de,DE,PRIVAT,2022-06-01,AKTIV,,true,true,minzia,MINT,HH-000355,false,2022-06-01T09:00:00Z,2022-06-01T09:00:00Z
PTR-00000651,NATUERLICH,Frau,,Heike,Lehmann,,,,1983-04-25,W,DE,PARTNERSCHAFT,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2021-02-01,INAKTIV,,true,true,minzia,MINT,HH-000356,false,2021-02-01T09:00:00Z,2021-02-01T09:00:00Z
PTR-00000652,NATUERLICH,Herr,,Frédéric,Rey,,,,1963-11-05,M,CH,VERHEIRATET,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,fr,CH,PRIVAT,2004-05-01,INAKTIV,,true,false,pfefferminz,VERA,HH-000357,false,2004-05-01T09:00:00Z,2004-05-01T09:00:00Z
PTR-00000653,JURISTISCH,Firma,,,,Solothurn-West Zimmerei Sagl,Sagl,CHE-499.555.496,2016-01-01,UNBEKANNT,CH,UNBEKANNT,,,,de,CH,KMU,2001-01-01,AKTIV,,true,true,pfefferminz,HAPO,,false,2001-01-01T09:00:00Z,2001-01-01T09:00:00Z
PTR-00000654,NATUERLICH,Herr,,Frédéric,Cuendet,,,,1989-01-19,M,CH,VERHEIRATET,B35,Verwaltungsangestellte / Verwaltungsangestellter,False,fr,CH,PRIVAT,2025-10-01,AKTIV,,true,true,minzia,MINT,HH-000358,false,2025-10-01T09:00:00Z,2025-10-01T09:00:00Z
PTR-00000655,NATUERLICH,Frau,,Gabriele,Schmitt,,,,1962-03-14,W,DE,LEDIG,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,de,DE,PRIVAT,,AKTIV,,false,false,minzia,MINT,HH-000359,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000656,JURISTISCH,Firma,,,,Rhein Gastro GmbH,GmbH,HRB 84613,2012-04-01,UNBEKANNT,DE,UNBEKANNT,,,,de,DE,KMU,2025-01-01,AKTIV,,false,true,minzia,MINT,,false,2025-01-01T09:00:00Z,2025-01-01T09:00:00Z
PTR-00000657,NATUERLICH,Frau,,Simone,Moser,,,,1971-06-04,W,IT,VERHEIRATET,B04,Pflegefachfrau / Pflegefachmann,False,de,CH,PRIVAT,2025-09-01,AKTIV,,true,false,pfefferminz,MINT,HH-000360,false,2025-09-01T09:00:00Z,2025-09-01T09:00:00Z
PTR-00000658,NATUERLICH,Herr,,David,Moser,,,,1967-12-13,M,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,2011-07-01,AKTIV,,false,false,pfefferminz,VERA,HH-000360,false,2011-07-01T09:00:00Z,2011-07-01T09:00:00Z
PTR-00000659,NATUERLICH,Frau,,Noemi,Moser,,,,1998-03-11,W,CH,LEDIG,B04,Pflegefachfrau / Pflegefachmann,False,de,CH,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000360,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000660,NATUERLICH,Frau,,Ute,Wieczorek,,,,1964-03-04,W,DE,VERHEIRATET,B03,Lehrerin / Lehrer,False,de,DE,PRIVAT,2021-03-01,AKTIV,,false,true,minzia,MINT,HH-000361,false,2021-03-01T09:00:00Z,2021-03-01T09:00:00Z
PTR-00000661,NATUERLICH,Herr,,Flurin,Tanner,,,,1997-02-08,M,CH,VERHEIRATET,B03,Lehrerin / Lehrer,False,de,CH,PRIVAT,2019-02-01,INAKTIV,,false,false,pfefferminz,HAPO,HH-000362,false,2019-02-01T09:00:00Z,2019-02-01T09:00:00Z
PTR-00000662,NATUERLICH,Herr,,David,Amrein,,,,1993-05-07,M,IT,VERHEIRATET,B06,Elektroinstallateurin / Elektroinstallateur,False,de,CH,PREMIUM,2018-02-01,AKTIV,,true,false,pfefferminz,VERA,HH-000362,false,2018-02-01T09:00:00Z,2018-02-01T09:00:00Z
PTR-00000663,NATUERLICH,Frau,,Karin,Spörri,,,,1976-07-10,W,CH,VERHEIRATET,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,de,CH,PRIVAT,2014-10-01,INAKTIV,,false,true,pfefferminz,VERA,HH-000363,false,2014-10-01T09:00:00Z,2014-10-01T09:00:00Z
PTR-00000664,JURISTISCH,Firma,,,,Jura Beratung GmbH,GmbH,CHE-499.507.356,2002-03-01,UNBEKANNT,CH,UNBEKANNT,,,,de,CH,KMU,2016-02-01,INAKTIV,,true,true,pfefferminz,HAPO,,false,2016-02-01T09:00:00Z,2016-02-01T09:00:00Z
PTR-00000665,NATUERLICH,Frau,,Laura,Kaya,,,,1983-03-22,W,CH,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,CH,PRIVAT,2001-08-01,AKTIV,,false,false,pfefferminz,VERA,HH-000364,false,2001-08-01T09:00:00Z,2001-08-01T09:00:00Z
PTR-00000666,NATUERLICH,Frau,,Fabienne,Koch,,,,1989-09-26,W,CH,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,2018-05-01,AKTIV,,true,false,pfefferminz,VERA,HH-000364,false,2018-05-01T09:00:00Z,2018-05-01T09:00:00Z
PTR-00000667,NATUERLICH,Frau,,Corinne,Kaya,,,,2007-10-21,W,CH,LEDIG,B22,Studentin / Student,False,de,CH,PRIVAT,2025-11-01,AKTIV,,false,true,pfefferminz,MINT,HH-000364,false,2025-11-01T09:00:00Z,2025-11-01T09:00:00Z
PTR-00000668,NATUERLICH,Herr,,Ben,Kaya,,,,2007-12-16,M,CH,LEDIG,B22,Studentin / Student,False,de,CH,PRIVAT,,AKTIV,,false,false,pfefferminz,HAPO,HH-000364,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000669,NATUERLICH,Herr,Dr.,Joel,Kaya,,,,2007-03-05,M,CH,LEDIG,B11,Ärztin / Arzt,True,de,CH,PRIVAT,2025-11-01,AKTIV,,true,false,pfefferminz,MINT,HH-000364,false,2025-11-01T09:00:00Z,2025-11-01T09:00:00Z
PTR-00000670,NATUERLICH,Herr,,Ben,Hofer,,,,1986-03-26,M,CH,VERHEIRATET,B26,Logistikerin / Logistiker,False,de,CH,PRIVAT,2025-08-01,AKTIV,,false,false,pfefferminz,MINT,HH-000365,false,2025-08-01T09:00:00Z,2025-08-01T09:00:00Z
PTR-00000671,NATUERLICH,Frau,,Larissa,Hofer,,,,1989-10-03,W,CH,VERHEIRATET,B02,Informatikerin / Informatiker,False,de,CH,PRIVAT,2018-04-01,AKTIV,,true,true,pfefferminz,VERA,HH-000365,false,2018-04-01T09:00:00Z,2018-04-01T09:00:00Z
PTR-00000672,NATUERLICH,Herr,,Cyrill,Hofer,,,,2007-04-20,M,CH,LEDIG,B15,Köchin / Koch,False,de,CH,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000365,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000673,NATUERLICH,Herr,,Nils,Kohler,,,,2007-01-05,M,CH,LEDIG,B22,Studentin / Student,False,de,CH,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000365,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000674,NATUERLICH,Herr,,Nico,Graf,,,,2007-11-19,M,IT,LEDIG,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,CH,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000365,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000675,NATUERLICH,Herr,,David,Frei,,,,1988-12-27,M,CH,LEDIG,B10,Ingenieurin / Ingenieur,False,de,CH,PRIVAT,2025-02-01,AKTIV,,true,false,minzia,MINT,HH-000366,false,2025-02-01T09:00:00Z,2025-02-01T09:00:00Z
PTR-00000676,JURISTISCH,Firma,,,,Aller Autohaus AG,AG,HRB 66903,1997-02-01,UNBEKANNT,DE,UNBEKANNT,,,,de,DE,KMU,2025-08-01,AKTIV,,false,false,pfefferminz,MINT,,false,2025-08-01T09:00:00Z,2025-08-01T09:00:00Z
PTR-00000677,NATUERLICH,Frau,,Tanja,Schäfer,,,,1977-02-12,W,DE,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2024-01-01,AKTIV,,true,true,minzia,MINT,HH-000368,false,2024-01-01T09:00:00Z,2024-01-01T09:00:00Z
PTR-00000678,NATUERLICH,Herr,,Tim,Meyer,,,,1995-11-09,M,CH,LEDIG,B22,Studentin / Student,False,de,CH,PRIVAT,2019-11-01,AKTIV,,false,false,pfefferminz,HAPO,HH-000369,false,2019-11-01T09:00:00Z,2019-11-01T09:00:00Z
PTR-00000679,NATUERLICH,Frau,,Svetlana,Berisha,,,,1980-02-17,W,IT,PARTNERSCHAFT,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2018-02-01,AKTIV,,false,true,pfefferminz,HAPO,HH-000370,false,2018-02-01T09:00:00Z,2018-02-01T09:00:00Z
PTR-00000680,NATUERLICH,Herr,,Sebastian,Weiß,,,,1982-10-28,M,DE,PARTNERSCHAFT,B16,Chauffeuse / Chauffeur,False,de,DE,PRIVAT,2005-01-01,AKTIV,,false,false,pfefferminz,VERA,HH-000370,false,2005-01-01T09:00:00Z,2005-01-01T09:00:00Z
PTR-00000681,NATUERLICH,,,Lukas,Berisha,,,,2006-12-19,D,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,false,false,pfefferminz,HAPO,HH-000370,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000682,NATUERLICH,Herr,,Ali,Berisha,,,,2007-11-26,M,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000370,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000683,NATUERLICH,Herr,,Stefan,Schulz,,,,1986-01-07,M,DE,LEDIG,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2019-01-01,AKTIV,,true,true,pfefferminz,HAPO,HH-000371,false,2019-01-01T09:00:00Z,2019-01-01T09:00:00Z
PTR-00000684,NATUERLICH,Herr,,Noah,Schmidt,,,,2007-10-03,M,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,2025-11-01,AKTIV,,true,true,pfefferminz,MINT,HH-000372,false,2025-11-01T09:00:00Z,2025-11-01T09:00:00Z
PTR-00000685,NATUERLICH,Herr,,Carlos,Keller,,,,1959-03-05,M,CH,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,2013-08-01,AKTIV,,true,false,pfefferminz,HAPO,HH-000373,false,2013-08-01T09:00:00Z,2013-08-01T09:00:00Z
PTR-00000686,NATUERLICH,Frau,,Annemarie,Keller,,,,1959-04-03,W,ES,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PREMIUM,2022-02-01,AKTIV,,true,false,pfefferminz,VERA,HH-000373,false,2022-02-01T09:00:00Z,2022-02-01T09:00:00Z
PTR-00000687,NATUERLICH,Frau,,Selina,Weber,,,,1983-09-03,W,CH,LEDIG,B22,Studentin / Student,False,de,CH,PRIVAT,2007-09-01,INAKTIV,,true,true,pfefferminz,VERA,HH-000373,false,2007-09-01T09:00:00Z,2007-09-01T09:00:00Z
PTR-00000688,NATUERLICH,Herr,,Jan,Roth,,,,1985-06-10,M,PT,VERHEIRATET,B15,Köchin / Koch,True,de,CH,PRIVAT,2015-01-01,AKTIV,,false,false,pfefferminz,HAPO,HH-000374,false,2015-01-01T09:00:00Z,2015-01-01T09:00:00Z
PTR-00000689,NATUERLICH,Frau,,Franziska,Roth,,,,1989-09-25,W,CH,VERHEIRATET,B29,Gerüstbauerin / Gerüstbauer,False,de,CH,PREMIUM,2010-11-01,AKTIV,,true,true,pfefferminz,VERA,HH-000374,false,2010-11-01T09:00:00Z,2010-11-01T09:00:00Z
PTR-00000690,NATUERLICH,Herr,,Tim,Meyer,,,,2001-07-27,M,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2021-03-01,AKTIV,,false,true,minzia,MINT,HH-000375,false,2021-03-01T09:00:00Z,2021-03-01T09:00:00Z
PTR-00000691,NATUERLICH,Frau,,Lisa,Krause,,,,2005-05-20,W,DE,VERHEIRATET,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,true,true,minzia,MINT,HH-000375,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000692,NATUERLICH,Frau,,Vesna,Novak,,,,1975-08-03,W,DE,VERWITWET,B22,Studentin / Student,False,de,DE,PRIVAT,2000-09-01,AKTIV,,false,false,pfefferminz,VERA,HH-000376,false,2000-09-01T09:00:00Z,2000-09-01T09:00:00Z
PTR-00000693,NATUERLICH,Herr,,Thomas,Krämer,,,,1972-09-04,M,DE,VERHEIRATET,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,de,DE,PRIVAT,,AKTIV,,false,false,minzia,MINT,HH-000377,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000694,JURISTISCH,Firma,,,,Donau Hotel AG,AG,HRB 41254,1991-07-01,UNBEKANNT,DE,UNBEKANNT,,,,de,DE,KMU,2025-09-01,AKTIV,,false,false,minzia,MINT,,false,2025-09-01T09:00:00Z,2025-09-01T09:00:00Z
PTR-00000695,NATUERLICH,Frau,,Alina,Locher,,,,2006-12-16,W,ES,LEDIG,B22,Studentin / Student,False,de,CH,PRIVAT,2025-11-01,AKTIV,,true,false,pfefferminz,MINT,HH-000378,false,2025-11-01T09:00:00Z,2025-11-01T09:00:00Z
PTR-00000696,NATUERLICH,Frau,,Sabine,Gruber,,,,1979-12-24,W,DE,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2009-12-01,AKTIV,,true,true,pfefferminz,VERA,HH-000379,false,2009-12-01T09:00:00Z,2009-12-01T09:00:00Z
PTR-00000697,NATUERLICH,Frau,,Fatma,Petrović,,,,1973-02-27,W,DE,VERHEIRATET,B17,Coiffeuse / Coiffeur,False,de,DE,PRIVAT,2020-09-01,AKTIV,,true,true,minzia,MINT,HH-000380,false,2020-09-01T09:00:00Z,2020-09-01T09:00:00Z
PTR-00000698,NATUERLICH,Herr,,Dirk,Petrović,,,,1979-08-08,M,DE,VERHEIRATET,B06,Elektroinstallateurin / Elektroinstallateur,False,de,DE,PRIVAT,,AKTIV,,false,false,minzia,MINT,HH-000380,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000699,NATUERLICH,Herr,,Moritz,Pohl,,,,1989-07-25,M,DE,LEDIG,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2024-12-01,AKTIV,,true,true,minzia,MINT,HH-000381,false,2024-12-01T09:00:00Z,2024-12-01T09:00:00Z
PTR-00000700,NATUERLICH,Frau,,Corinne,Lehmann,,,,1971-10-09,W,CH,VERHEIRATET,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,de,CH,PREMIUM,2023-12-01,AKTIV,,true,false,minzia,MINT,HH-000382,false,2023-12-01T09:00:00Z,2023-12-01T09:00:00Z
PTR-00000701,JURISTISCH,Firma,,,,Hasli Gastro Sàrl,Sàrl,CHE-499.137.868,1985-04-01,UNBEKANNT,CH,UNBEKANNT,,,,de,CH,KMU,2025-01-01,AKTIV,,false,true,minzia,MINT,,false,2025-01-01T09:00:00Z,2025-01-01T09:00:00Z
PTR-00000702,NATUERLICH,Frau,,Svetlana,Dos Santos,,,,1963-02-16,W,IT,VERHEIRATET,B04,Pflegefachfrau / Pflegefachmann,False,de,DE,PRIVAT,2023-09-01,AKTIV,,false,true,minzia,MINT,HH-000383,false,2023-09-01T09:00:00Z,2023-09-01T09:00:00Z
PTR-00000703,NATUERLICH,Frau,,Lina,Klein,,,,1991-07-18,W,DE,VERWITWET,B06,Elektroinstallateurin / Elektroinstallateur,True,de,DE,PRIVAT,2022-02-01,AKTIV,,true,true,minzia,MINT,HH-000384,false,2022-02-01T09:00:00Z,2022-02-01T09:00:00Z
PTR-00000704,NATUERLICH,Herr,,Felix,Stoll,,,,1979-08-26,M,CH,VERHEIRATET,B05,Verkäuferin / Verkäufer,True,de,CH,PRIVAT,2015-03-01,AKTIV,,false,false,pfefferminz,HAPO,HH-000385,false,2015-03-01T09:00:00Z,2015-03-01T09:00:00Z
PTR-00000705,JURISTISCH,Firma,,,,Rigi Systems AG,AG,CHE-499.257.509,2021-12-01,UNBEKANNT,CH,UNBEKANNT,,,,de,CH,KMU,2013-05-01,INAKTIV,,true,false,pfefferminz,HAPO,,false,2013-05-01T09:00:00Z,2013-05-01T09:00:00Z
PTR-00000706,NATUERLICH,Herr,,Reinhard,Schmid,,,,1953-12-01,M,SY,LEDIG,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,de,DE,PRIVAT,,AKTIV,,false,true,minzia,MINT,HH-000387,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000707,JURISTISCH,Firma,,,,Erzgebirge Hotel e.K.,e.K.,HRB 13808,1995-10-01,UNBEKANNT,DE,UNBEKANNT,,,,de,DE,KMU,2025-05-01,AKTIV,,false,true,minzia,MINT,,false,2025-05-01T09:00:00Z,2025-05-01T09:00:00Z
PTR-00000708,NATUERLICH,Frau,,Susanne,Vogel,,,,1978-07-05,W,DE,VERHEIRATET,B20,Polizistin / Polizist,False,de,DE,PRIVAT,2021-10-01,AKTIV,,false,true,minzia,MINT,HH-000388,false,2021-10-01T09:00:00Z,2021-10-01T09:00:00Z
PTR-00000709,NATUERLICH,Herr,,Matthias,Schmitz,,,,1983-04-27,M,RS,VERHEIRATET,B05,Verkäuferin / Verkäufer,False,de,DE,PRIVAT,,AKTIV,,false,false,minzia,MINT,HH-000388,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000710,NATUERLICH,Herr,,Moritz,Scholz,,,,2006-12-07,M,DE,LEDIG,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,,AKTIV,,false,true,minzia,MINT,HH-000388,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000711,NATUERLICH,Herr,,Björn,Wagner,,,,1997-05-28,M,DE,LEDIG,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2022-01-01,AKTIV,,true,false,minzia,MINT,HH-000389,false,2022-01-01T09:00:00Z,2022-01-01T09:00:00Z
PTR-00000712,NATUERLICH,Herr,,Norbert,Bergmann,,,,1958-01-18,M,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2021-05-01,INAKTIV,,true,true,minzia,MINT,HH-000390,false,2021-05-01T09:00:00Z,2021-05-01T09:00:00Z
PTR-00000713,NATUERLICH,Frau,,Katarzyna,Jäger,,,,1954-08-14,W,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,,AKTIV,,true,false,minzia,MINT,HH-000390,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
